SNR,BER,Noise Power,Latency,Bandwidth,Error Burst Length,Data Type,Network Type,Optimal ECC
11.846796636415728,0.005716319013912172,0.09,291,28.3701971448081,7,Packet,Wi-Fi,Reed-Solomon
13.599921209594623,0.007965228654418975,0.148,261,18.065466685076533,1,Streaming,IoT,Reed-Solomon
12.096190887521873,0.002622513226015516,0.25,433,55.33934443805141,5,Streaming,Satellite,Turbo
34.519824816499415,0.6256398972469858,1.288,467,81.17498799018902,2,Streaming,Satellite,LDPC
9.964424613713176,0.0034549127001879567,0.14,91,74.83269863277972,4,Packet,Storage,BCH
20.305440374680316,0.006198977484758937,0.202,82,18.856117682974148,8,Packet,5G,Reed-Solomon
6.059267267589992,0.004208267441228322,0.259,444,64.0582840824212,10,Packet,IoT,Reed-Solomon
25.086019638974868,0.005982763363752047,0.033,137,44.177946054453315,5,Streaming,5G,Convolutional
15.48998759190162,0.005994811042158103,0.176,41,73.68378096640005,1,Streaming,IoT,Convolutional
9.38540967479253,0.008407474961483056,0.279,246,18.676238866721107,6,Streaming,Wi-Fi,Reed-Solomon
24.866173895136424,0.004103362150600291,0.173,23,18.571902735612568,1,Packet,IoT,BCH
26.599935899247217,0.005833922296208177,0.078,385,98.67972799170458,10,Streaming,IoT,Reed-Solomon
1.8653205247629887,0.0060754804155729,0.377,139,92.2220111999329,4,Packet,5G,LDPC
10.483871874647871,0.008787539278276755,0.082,449,63.307978565307025,4,Packet,Satellite,Turbo
3.8254484026787416,0.00592623944392712,0.185,310,43.15820623933352,5,Streaming,IoT,Reed-Solomon
12.984669290137168,0.005404550160107298,0.086,360,77.31074083698289,3,Streaming,Satellite,Turbo
23.902229792893856,0.007629841824354015,0.223,34,48.98017596510514,2,Packet,Satellite,BCH
4.21388127905553,0.008589099012630923,0.039,22,71.83733582414136,3,Packet,5G,Polar
21.78429586000517,0.0031683253805036005,0.19,321,85.7982624254053,1,Packet,Storage,BCH
9.60430814448199,0.008325929551086938,0.339,257,84.11495519082615,4,Packet,5G,Polar
1.9762975118708679,0.00598781806131739,0.423,426,30.996033198282,5,Streaming,5G,LDPC
5.831936336828063,0.0030597487908872747,0.379,85,93.32410411114697,6,Streaming,5G,Reed-Solomon
16.435510371206174,0.009627203574724665,0.241,310,44.084643420129964,3,Streaming,Satellite,Convolutional
6.668993139544032,0.00012031571045699169,0.285,330,84.60894330492208,1,Streaming,Storage,Convolutional
3.939003527821109,0.001175591095801748,0.47,451,96.98368034354662,9,Streaming,IoT,Reed-Solomon
15.862892409885738,0.005601589084018064,0.099,228,19.329691179401845,1,Packet,5G,Polar
14.245399438351837,0.006973050331645583,0.228,217,96.32400855757638,2,Packet,IoT,BCH
23.89943325610403,0.00188976286621429,0.097,269,15.490971031804936,9,Packet,Satellite,Reed-Solomon
27.849191775568116,0.0069042786107828295,0.229,257,9.90046361337574,4,Packet,IoT,BCH
8.686638500664976,0.0017652345138205975,0.36,160,32.21891330737567,5,Streaming,Satellite,LDPC
15.396532276914142,0.0031169688371872,0.088,412,41.45416437602401,4,Packet,Satellite,Turbo
6.737097954178701,0.008679376418048735,0.268,257,17.325501412252446,7,Packet,IoT,Convolutional
14.978614679804656,0.006679456612836572,0.358,189,3.676760573186264,5,Packet,5G,LDPC
13.073925298777837,0.0007808096736167943,0.24,30,42.23639988187478,7,Packet,Satellite,Reed-Solomon
1.2342245668432992,0.7782987126693031,1.511,415,4.780605887596022,2,Streaming,Satellite,BCH
4.795265773222635,0.0029065877007984934,0.352,410,75.32655199861263,3,Streaming,Wi-Fi,LDPC
9.56307901666586,0.010721075146192239,0.223,456,27.28032212918946,3,Streaming,5G,Turbo
17.36392911315511,0.008143559583932035,0.264,184,12.356118937856348,1,Packet,Wi-Fi,BCH
9.81364125630572,0.001819798163133794,0.492,278,48.318148949095466,1,Packet,Satellite,LDPC
6.289894013473075,0.0013893226827881055,0.463,57,80.28305694664314,3,Streaming,5G,LDPC
11.372927824033312,0.009904437767372922,0.378,217,24.633297332149862,1,Streaming,5G,LDPC
10.346773058657451,0.009761731001439913,0.213,201,3.345318073952567,4,Streaming,Wi-Fi,Convolutional
22.45819670249439,0.005243834257344008,0.016,313,48.82904030729266,2,Streaming,Storage,Convolutional
11.078343167634783,0.0015347327703716055,0.159,388,52.28111955765665,2,Packet,Satellite,Turbo
-0.038511489620252526,0.001175944064617692,0.139,361,74.04924300525138,5,Packet,Satellite,LDPC
21.996800307584373,0.009277197399737045,0.027,341,49.70145590304259,7,Packet,Storage,Reed-Solomon
2.772181027005068,0.004895489083159497,0.287,438,27.116535918982983,6,Streaming,Satellite,Reed-Solomon
10.220894895381191,0.0056201551659042035,0.486,462,7.000676377440408,3,Packet,Satellite,LDPC
8.169929862451871,0.006342859152906485,0.413,158,49.96239760681072,3,Packet,Satellite,LDPC
27.460994204065816,0.007570280167422784,0.058,440,92.35700371350222,3,Packet,Wi-Fi,Turbo
7.461970755322236,0.006591019639561722,0.46,197,66.24136519296555,2,Packet,IoT,LDPC
20.687836765064066,0.008674215760075385,0.486,112,17.48370877020612,3,Streaming,IoT,LDPC
14.720188476069211,0.002116096038598336,0.1,396,85.60900781747488,3,Packet,IoT,Turbo
5.691177558974831,0.00038755823395294575,0.329,189,6.756312438073345,2,Packet,Wi-Fi,BCH
23.84485836590706,0.003263883441126548,0.269,97,49.39577921359717,7,Packet,5G,Reed-Solomon
26.160210810593565,0.009264836163174748,0.173,316,21.848364862368065,5,Packet,Satellite,BCH
12.637267448138344,0.00015602108316715735,0.127,200,29.693230484325873,3,Streaming,5G,Convolutional
8.085052325105474,0.0034956895841663947,0.399,10,21.24474580999036,8,Packet,Storage,Reed-Solomon
1.5115478980623207,0.007991351782623387,0.331,395,9.343728062899846,3,Packet,5G,LDPC
26.630915800889408,0.00024744724061041774,0.051,439,77.61699559144567,9,Streaming,Storage,Hamming
10.1681854536313,0.0032778086822443367,0.203,77,73.09071500486199,4,Packet,5G,Polar
5.387485986979331,0.005011527536000761,0.201,423,67.05629892665702,2,Streaming,Storage,Turbo
17.06338805895446,0.007032553800976876,0.303,245,81.24545973138581,2,Packet,IoT,BCH
11.488020915329562,0.0006143738964337094,0.254,363,79.46479005708908,5,Packet,IoT,Turbo
15.932953871475156,0.005741053658411705,0.237,82,72.90141971827705,1,Streaming,Storage,Convolutional
13.270423737093775,0.0068195361822515265,0.424,66,40.80239474454135,7,Streaming,Wi-Fi,Reed-Solomon
13.911388521202328,0.0010538794074931089,0.223,319,92.51650653031496,1,Streaming,Satellite,Convolutional
16.609035634727377,0.008678495115624244,0.311,446,3.385601570733554,1,Streaming,Satellite,Turbo
9.661829381417526,0.008358853406743324,0.496,356,44.36495213579924,1,Streaming,Storage,LDPC
14.464149841529949,0.006205719697161215,0.328,128,1.8343177368408232,7,Streaming,Satellite,Reed-Solomon
22.549668778954285,0.00497857719187515,0.443,482,56.71954646545034,2,Streaming,IoT,LDPC
5.616658656698562,0.0007247422985714385,0.248,336,85.6574256156785,4,Packet,IoT,BCH
4.064241150726022,0.00752947985921954,0.316,90,22.118140847489997,9,Streaming,Storage,Reed-Solomon
12.772165358161885,0.0047913452422698255,0.21,68,85.92056960497737,1,Streaming,IoT,BCH
21.40490537762405,0.006454654195277085,0.384,309,6.059506260144138,1,Packet,5G,Polar
25.154962968678497,0.001087994385426719,0.076,137,26.212046427695718,9,Streaming,5G,Reed-Solomon
21.303562598831466,0.0013217066424702558,0.335,267,2.6782048396226408,2,Packet,Storage,BCH
17.656648950070412,0.0007611546966144646,0.237,135,64.32536312982285,1,Packet,Satellite,Hamming
22.424675514907012,0.005315896311566873,0.17,94,63.745515422717936,1,Streaming,Wi-Fi,Convolutional
13.963645886963047,0.006315494565884549,0.305,336,81.38573382221648,6,Streaming,IoT,Reed-Solomon
28.947853587275652,0.005223122168961636,0.099,167,33.20837626557122,2,Packet,Storage,BCH
15.29823092939838,0.0014334630911415499,0.28,439,10.098271978727407,8,Packet,IoT,Reed-Solomon
1.5249235655604514,0.008500831579171298,0.392,304,71.86170908704165,1,Packet,IoT,LDPC
18.876242953770983,0.0008882791839710996,0.434,422,47.30053543868956,4,Packet,Wi-Fi,Hamming
4.836117682644709,0.007429787393149631,0.422,425,43.096391226655946,5,Packet,Satellite,LDPC
25.452910315984628,0.0009710428469036595,0.376,239,37.786876474786,3,Packet,5G,Hamming
16.655085691380535,0.0026403940766930247,0.284,493,20.641215254707742,2,Packet,Satellite,Turbo
22.685904777905783,0.006621531016219545,0.469,437,49.05815824844184,1,Packet,Storage,LDPC
20.735964196768577,0.0008698879985061856,0.275,359,33.48274474686323,5,Streaming,5G,Hamming
25.959839396137358,0.00890265902036045,0.221,66,43.958509820251955,3,Packet,Storage,BCH
16.810973370865604,0.008724486887679324,0.264,186,75.8165722535723,6,Streaming,Storage,Reed-Solomon
32.64829790356646,0.9991873864437358,1.812,767,325.13328853858116,3,Streaming,Wi-Fi,LDPC
11.941438852379472,0.001084779873067797,0.194,189,53.037672383865356,3,Packet,Satellite,BCH
23.11665910961723,0.005807611710965346,0.406,20,4.572991753633849,3,Packet,5G,LDPC
24.28830362734651,5.1094743611664746e-05,0.121,27,31.92716410217463,7,Packet,5G,Hamming
16.713080235664634,0.009572059112619137,0.122,17,15.878579643240483,4,Streaming,5G,Convolutional
27.211213404400706,0.008567133339657567,0.382,464,55.727207320154655,1,Streaming,Storage,LDPC
-5.0,0.6660707834755556,1.264,1139,72.11962974972913,1,Packet,IoT,LDPC
19.405746577004575,0.008068287548538156,0.114,191,52.90857015649013,1,Packet,Satellite,BCH
11.486069962084432,0.0048543592357998015,0.33,201,24.651584470500865,4,Packet,Satellite,BCH
27.778744396115766,0.0035536227267932833,0.192,235,47.66010242126766,1,Streaming,Wi-Fi,Convolutional
10.02318273027229,0.004089240300705689,0.036,258,93.75302386657293,3,Packet,Satellite,BCH
25.074327602345686,0.005241102909812947,0.414,214,7.787628078392246,2,Packet,5G,LDPC
17.339962163606728,0.004173165235621951,0.217,384,98.99027151167377,2,Packet,IoT,Turbo
6.263890600720606,0.005131849007022407,0.334,6,38.83942493893276,3,Streaming,Wi-Fi,Convolutional
8.666887221903623,0.0032425592837150327,0.277,117,81.38249298157632,4,Streaming,5G,Convolutional
-0.7064620670511054,0.0014118633875357812,0.328,58,1.3260105843693824,4,Streaming,Wi-Fi,LDPC
0.19947289920045308,0.002929326651775313,0.069,127,74.05601969813037,8,Packet,Wi-Fi,Reed-Solomon
17.866580810513845,0.0036967432927695206,0.091,336,81.69409362408682,4,Streaming,Storage,Convolutional
19.698454196988827,0.0005307546290966262,0.334,294,60.484987500745696,6,Packet,Storage,Hamming
18.379608590994543,0.001755511598584966,0.234,124,33.184199989349445,4,Streaming,Storage,Convolutional
21.413578821053896,0.0011498585620495106,0.232,245,10.052151624560135,4,Streaming,Storage,Convolutional
14.840546390844253,0.006862284420688952,0.265,147,76.86005491867373,1,Streaming,Satellite,Convolutional
7.913954321224734,0.005554076057503582,0.075,152,74.21100590336847,2,Streaming,Wi-Fi,Convolutional
2.9167320971215513,0.005842452944457128,0.306,481,12.8721498189071,3,Streaming,Satellite,LDPC
21.63033823638054,0.0069271475030716345,0.232,273,95.24047274090016,6,Packet,Storage,Reed-Solomon
4.866627754147878,0.0036204815548111402,0.139,390,86.3811289219583,2,Streaming,Wi-Fi,Turbo
0.5896085407895231,0.0006044575797248257,0.223,467,2.4134919659133334,2,Streaming,Wi-Fi,LDPC
5.457006598689399,0.0023182691090547617,0.401,24,96.55154847944019,2,Streaming,Storage,LDPC
6.587853916368476,0.0018555627328004144,0.348,268,40.97547738576493,3,Packet,Wi-Fi,BCH
3.584682621897982,0.0032668315242526855,0.362,185,87.13196863480552,1,Packet,IoT,LDPC
2.9816393573864985,0.005012504419989482,0.407,363,99.83770438633002,5,Packet,Storage,LDPC
23.762839770247968,0.05541688683342858,0.264,1693,494.19532612191,2,Streaming,5G,Turbo
19.295449697554034,0.009260809023397437,0.429,271,49.334383308058136,9,Streaming,Satellite,Reed-Solomon
18.750965198967247,0.0037167059048204116,0.294,230,87.76839720327409,1,Streaming,5G,Convolutional
16.538355052812562,0.003156775059826837,0.156,70,35.20487338969696,4,Packet,5G,Polar
8.964470269118767,0.0020625106334259307,0.135,208,1.4924438591518465,6,Packet,Storage,Reed-Solomon
0.8052480949573926,0.005853603671736353,0.028,106,79.76294306717688,5,Packet,Satellite,LDPC
12.309951323101963,0.0012084937359289581,0.423,234,63.81843829268529,4,Streaming,Wi-Fi,LDPC
16.70087374263181,0.0024952194482544656,0.382,285,83.41986187155253,2,Streaming,Wi-Fi,LDPC
25.89616073255414,0.005492404589143266,0.378,235,79.21762598483579,3,Packet,IoT,LDPC
26.11794347646939,0.0042638452403686465,0.372,128,97.71265994159704,4,Streaming,5G,Turbo
6.585773030903788,0.006511329589902959,0.317,462,81.6617756293144,1,Packet,Storage,Turbo
26.228870724998472,0.000682701184538993,0.081,93,62.0981271082005,8,Streaming,Satellite,Hamming
24.141669137695057,0.00504404379829082,0.233,402,83.45743111515253,3,Streaming,Storage,Turbo
23.464754558875462,0.008204622206836968,0.248,443,1.8972239268445557,7,Packet,Storage,Reed-Solomon
17.063386713270148,0.004794916439690337,0.022,166,77.96547011140716,7,Streaming,5G,Reed-Solomon
20.844280382465637,0.001276530888534863,0.238,372,61.11804341461031,2,Packet,Wi-Fi,Turbo
16.37456695865278,0.004314701474792685,0.489,83,22.03031230820788,2,Streaming,5G,LDPC
10.671930147949263,0.009726630117654355,0.219,495,93.7345482549909,1,Packet,IoT,Turbo
9.539599169981255,0.003204415845880316,0.331,206,66.45060980264617,6,Packet,Storage,Reed-Solomon
18.687005063771082,0.005895670719156669,0.151,474,56.31532617005971,6,Packet,IoT,Reed-Solomon
10.585440881018283,0.008356400639417281,0.339,181,18.512053514834527,4,Packet,Storage,BCH
28.414992858187492,0.0024457977406785398,0.206,252,99.02634676035055,3,Packet,IoT,BCH
20.325631181773076,0.008339320810164379,0.231,87,29.781101557615287,4,Streaming,Wi-Fi,Convolutional
16.96283002349962,0.0016620491219991,0.149,437,15.73871828977872,5,Streaming,IoT,Turbo
24.37423809972133,0.008197543644586337,0.297,58,23.11333110643594,3,Packet,IoT,Polar
28.765425701027105,0.006043604623664271,0.4,350,73.44818717540599,3,Streaming,Storage,LDPC
21.058207872812975,0.009390415515847319,0.155,303,55.356092383934104,8,Streaming,IoT,Reed-Solomon
1.5098781946288418,0.008937722370712614,0.056,70,32.6666924320836,2,Streaming,Satellite,LDPC
5.3650704814014425,0.0028181391187199313,0.135,247,46.25500131227434,7,Packet,Storage,Reed-Solomon
14.462671366872717,0.002219449935181087,0.192,433,69.24745029793408,7,Streaming,Wi-Fi,Reed-Solomon
21.271182069953085,0.009758623118887333,0.207,504,19.91128752584143,7,Streaming,Satellite,Reed-Solomon
16.99266906925621,0.0069956705048393585,0.027,176,71.98975287667531,1,Packet,Satellite,BCH
3.8349429023740624,0.0031885805510105665,0.183,46,66.1369674770959,8,Packet,Storage,Reed-Solomon
10.297846348796957,0.0005186714090880639,0.307,144,5.598570866236534,3,Streaming,Storage,Convolutional
29.218302132461712,0.005088322187084482,0.012,303,61.63077295777941,4,Packet,Wi-Fi,BCH
26.49665939594327,0.009399552894378986,0.012,112,43.00231131825408,3,Streaming,IoT,Convolutional
1.8870827446285205,0.0017634145141223706,0.116,53,96.69448216970527,6,Packet,Satellite,Reed-Solomon
4.525736013419874,0.00020406832040815567,0.388,19,71.49011949375908,1,Streaming,IoT,Hamming
1.6569072475507363,0.0016913334560380018,0.426,219,62.22045185243483,2,Packet,Storage,LDPC
22.25625967360664,0.008087680825072312,0.252,177,64.57404672432527,2,Streaming,Storage,Convolutional
0.8504920290548739,0.0006749554213376866,0.467,332,59.31482585179591,7,Streaming,Wi-Fi,Reed-Solomon
7.743730866827534,0.007386052722974356,0.077,154,98.50157615006731,10,Packet,IoT,Reed-Solomon
8.794651814695005,0.006594448282353203,0.057,21,44.42330033543808,5,Streaming,IoT,Convolutional
18.899022498765973,0.0009557627194899992,0.19,258,99.0210760093887,2,Packet,5G,Hamming
13.085438533847908,0.007874421332758084,0.424,395,97.76305341222992,5,Packet,5G,LDPC
5.2572338335149364,0.0072192424485303455,0.133,316,17.439456355871723,2,Streaming,5G,Convolutional
10.348850859360379,0.0046240512826109135,0.455,195,5.120719048914912,6,Packet,5G,Reed-Solomon
5.263034005394127,0.009625088490567733,0.246,494,10.8979355322007,1,Streaming,Storage,Turbo
19.11079001525803,0.002070540533523742,0.373,503,2.18348585110802,4,Packet,Storage,LDPC
21.01338339621,0.008773310766011077,0.113,416,58.01715785694581,1,Streaming,Satellite,Turbo
11.228507198337486,0.008245783224709355,0.368,335,59.03762707212429,4,Streaming,IoT,LDPC
25.40062225829014,0.0032594421857697177,0.442,122,72.28375541643365,8,Packet,Storage,Reed-Solomon
18.142580871682853,0.005114422479710647,0.093,491,25.221601370852923,8,Packet,Wi-Fi,Reed-Solomon
8.95953076113896,0.00723348632737569,0.469,274,65.03881682355363,2,Packet,Wi-Fi,LDPC
25.418198971348804,0.004370844504410109,0.242,213,9.918738145150671,5,Packet,Wi-Fi,BCH
24.59918619184657,0.006602224100213757,0.088,162,31.854894839343352,4,Streaming,Storage,Convolutional
22.75488847622491,0.41192414093646673,1.367,1121,444.25666238221,10,Packet,Satellite,Reed-Solomon
6.267274564734608,0.004361645801989414,0.085,57,20.144246571743537,4,Packet,Satellite,BCH
9.43046367349029,0.0035830269786891198,0.44,385,28.637389208283597,3,Streaming,Wi-Fi,LDPC
26.912655998776717,0.0061674206583871355,0.494,95,9.67089059558317,2,Streaming,Wi-Fi,LDPC
18.211867944810336,0.008129323938619128,0.264,172,90.99464212136844,1,Packet,Satellite,BCH
29.5241279669514,0.004905152321411414,0.34,159,100.3533532713204,1,Streaming,IoT,Convolutional
19.392066805607417,0.0006477522032962276,0.398,19,16.484252082798044,4,Packet,Satellite,Hamming
17.847927076869663,0.008597005560256414,0.226,185,14.237138965743059,10,Packet,5G,Reed-Solomon
25.04268725577056,0.006865963412356571,0.283,119,3.4358100447379045,2,Packet,Satellite,BCH
3.551914769761731,0.0030582787122176397,0.167,262,15.892359322471435,4,Streaming,Satellite,LDPC
19.367121175520964,0.00835263347175554,0.237,48,4.522934757095027,6,Packet,IoT,Reed-Solomon
1.3883445393654128,0.0035800310402547024,0.225,101,14.377023969852033,4,Streaming,IoT,LDPC
27.637783723223322,0.005149273805369363,0.385,470,78.70894737995768,1,Packet,Satellite,LDPC
3.8862204696261804,0.0010258920572050162,0.411,414,59.76165680018972,3,Packet,5G,LDPC
7.4612704030879,0.0017014078363093179,0.237,137,73.73408275461617,5,Streaming,IoT,Convolutional
26.23867734383481,0.004564114400558377,0.078,486,14.727928991785395,7,Packet,IoT,Reed-Solomon
21.85192074077889,0.00825294734634119,0.082,284,46.88990430224034,1,Packet,IoT,BCH
25.191552660987785,0.0008303345676113179,0.298,147,32.94693840154223,1,Streaming,5G,BCH
5.731365271335932,0.004617147720205936,0.144,209,78.80267811394432,6,Streaming,IoT,Reed-Solomon
2.364110916809188,0.0027675462189836217,0.37,239,73.11069724045379,1,Packet,Storage,LDPC
0.9089530543314788,0.004576189158212894,0.451,415,20.277778625597417,2,Streaming,5G,LDPC
20.64444009420113,0.004308034316385346,0.425,425,69.4729238169475,6,Streaming,Storage,Reed-Solomon
18.744857970871855,0.008043354049041194,0.031,271,11.94259377835349,4,Packet,Wi-Fi,BCH
15.271553930491576,0.005334540737494886,0.469,494,11.793584177063112,8,Streaming,Wi-Fi,Reed-Solomon
20.910207827832103,0.008724625698486378,0.199,413,69.94820477943176,7,Packet,Satellite,Reed-Solomon
14.422169879371133,0.008570986413815675,0.329,453,34.41177929942555,2,Packet,Wi-Fi,Turbo
19.929725312779677,0.0006103078268562488,0.38,355,23.486294840082333,2,Streaming,IoT,Hamming
27.294783384414668,0.0008840116178354771,0.097,369,36.058891935404304,1,Packet,5G,Hamming
10.234132158952754,0.0013652644270747785,0.015,443,85.44043678545292,4,Packet,IoT,BCH
5.965661624628702,0.007813590936594119,0.352,284,71.47274476682533,1,Streaming,Satellite,LDPC
2.2330698104073896,0.008140036892693266,0.144,426,36.0116930223519,1,Streaming,IoT,LDPC
20.14158320692681,0.007609242626328027,0.146,422,81.71320308248613,8,Packet,Wi-Fi,Reed-Solomon
2.596666886420324,0.00386469563876826,0.264,422,27.722528398174056,4,Streaming,5G,LDPC
26.449565922657445,0.006716014978803702,0.167,132,80.06574635088347,2,Streaming,Storage,Convolutional
24.60730225932342,0.007477731900616262,0.48,343,2.7465392298025146,1,Packet,Storage,LDPC
15.421625093649059,0.008756591039194479,0.428,356,24.342265917337446,7,Streaming,IoT,Reed-Solomon
2.441202286199536,0.0018826303363438002,0.396,391,37.60854780150494,3,Packet,Storage,LDPC
24.41630112246264,0.008266724660730322,0.391,396,91.01471542521274,2,Packet,Satellite,LDPC
2.1485627359872677,0.009219034388394765,0.026,302,74.48333384832539,2,Streaming,Wi-Fi,LDPC
25.17302738125262,0.006314386420846415,0.034,75,20.62859281480107,4,Streaming,Satellite,Convolutional
13.102566065654436,0.004079129608569687,0.167,303,72.72162465782985,2,Streaming,Satellite,Convolutional
26.799925852480563,0.008184585277419108,0.19,178,64.65264648238683,3,Packet,Satellite,BCH
4.922623663403929,0.002314230184279247,0.038,67,60.895586981927785,1,Packet,IoT,BCH
19.60589851578268,0.0003893888504095887,0.142,458,83.92608578238416,3,Streaming,Wi-Fi,Hamming
28.43036456823755,0.0036937086013781564,0.322,343,45.12891038180194,5,Packet,Storage,BCH
3.716134425351316,0.005653663543403054,0.144,443,27.032096012116877,2,Packet,Storage,LDPC
18.09895256510001,0.00218920301555323,0.301,464,83.5007625326005,7,Packet,IoT,Reed-Solomon
25.067400922759575,0.006730742684605212,0.379,488,6.780626022003716,2,Packet,Satellite,LDPC
9.824238679214536,0.0019697499444683553,0.251,332,92.35456736009972,2,Streaming,Wi-Fi,Convolutional
21.593298893017796,0.007096009266635622,0.453,406,52.70358346553115,7,Streaming,Satellite,Reed-Solomon
4.63962409352937,0.0003103069691958798,0.04,486,41.05909783328907,6,Packet,Satellite,Reed-Solomon
24.069037518632005,0.004697926417027023,0.061,200,23.951065970532316,7,Packet,5G,Reed-Solomon
30.430708407961173,0.008508847777190609,0.262,84,23.332648363527202,2,Streaming,Satellite,Convolutional
24.616720501795605,0.007331620082439723,0.484,461,33.949843248584756,3,Streaming,IoT,LDPC
16.371362066170196,0.00057061058400597,0.237,418,58.7262039888137,4,Streaming,5G,Hamming
1.412986178593658,0.009398976938445656,0.274,213,88.7757393689441,2,Packet,Wi-Fi,LDPC
7.824548028671339,0.007256004480796184,0.035,73,41.151079275063026,6,Packet,5G,Convolutional
13.08374846446366,0.0028443103844443905,0.081,352,78.05154029899788,2,Streaming,5G,Polar
3.8939781066252332,0.0040666844324439115,0.21,116,86.73957123086836,1,Packet,Wi-Fi,LDPC
3.610306280889004,0.006744737302377513,0.414,208,76.98591395055429,1,Packet,5G,Hamming
0.8296720917101715,0.0003374796238684314,0.205,479,5.445352062530798,2,Packet,Wi-Fi,LDPC
5.359563256815502,0.0036787252911175752,0.121,446,76.12703488783258,2,Streaming,5G,Turbo
10.529262132785123,0.004624127088811483,0.042,443,45.39415733609443,1,Packet,Satellite,Turbo
20.92807690610667,0.0016349481616321651,0.238,143,32.51267540449974,8,Packet,5G,Reed-Solomon
5.786338203256078,0.009251458267552654,0.153,28,92.29288701043761,7,Streaming,Satellite,Reed-Solomon
15.012707965372364,0.009001373010070065,0.027,72,27.012995989709253,1,Streaming,5G,Convolutional
14.18576077899471,0.003686924706102756,0.248,238,14.844831102653984,10,Streaming,Satellite,Reed-Solomon
16.34436375211043,0.004931727197717934,0.41,294,95.24120660730912,6,Packet,IoT,Reed-Solomon
5.138082175431647,0.006442165150151376,0.336,114,9.251806110148701,2,Streaming,Storage,Convolutional
26.295787049606655,0.0006858569868644605,0.097,264,18.95359424479123,4,Streaming,Satellite,Hamming
14.855455265829173,0.008718439646170249,0.405,96,36.66861116302367,5,Streaming,Wi-Fi,LDPC
9.81851689652839,0.003438942278891014,0.328,348,26.222255769880988,2,Streaming,Wi-Fi,Convolutional
22.408569788096656,0.0038302043991600507,0.481,429,86.80746871711506,3,Packet,5G,LDPC
24.097981642672593,0.005851254459901141,0.334,425,87.13992283835725,2,Packet,5G,Turbo
16.000518218470326,0.004152685482562866,0.032,333,84.73517421441154,4,Packet,IoT,BCH
23.799035700637525,0.0003993060497999614,0.207,392,42.55975706117009,1,Packet,IoT,Hamming
26.08425499639019,0.005597431561550581,0.21,455,10.476433166788004,3,Packet,IoT,Turbo
24.159091688673225,0.007167919050917305,0.36,321,37.04185362115124,9,Streaming,IoT,Reed-Solomon
28.421672114085933,0.0037956426616460944,0.011,466,97.4237691064012,1,Packet,5G,Turbo
26.97195110688562,0.008716640032150958,0.165,495,40.47499378515349,3,Packet,Storage,Turbo
19.573092622613434,0.008534106205607418,0.247,382,13.751471851041458,1,Packet,Satellite,Turbo
0.1103630622009302,0.006856392773630073,0.206,219,78.67174722344393,7,Packet,Wi-Fi,Reed-Solomon
26.926664102415693,0.008667517053374332,0.473,278,15.110922200659006,4,Streaming,Satellite,LDPC
12.159163050366006,0.0026771320411284735,0.07,81,76.03140617060681,7,Streaming,IoT,Reed-Solomon
18.456622274364918,0.0057434800035094415,0.294,73,44.54952242307818,1,Streaming,Satellite,Convolutional
11.842745703343047,0.0018270150379459586,0.29,216,11.816654313563047,4,Streaming,Storage,Convolutional
0.9401696332302041,0.004703282221064579,0.228,256,50.66010005481039,4,Streaming,5G,LDPC
25.91386324129843,0.008868771159860955,0.098,428,46.767286893048215,2,Streaming,IoT,Turbo
39.57050439459858,0.6243477971575634,0.952,708,221.16649856776215,5,Streaming,IoT,LDPC
18.362769010657946,0.0015748611164159182,0.458,101,45.279193139390216,5,Streaming,Wi-Fi,LDPC
16.686831428986306,0.007905447607013186,0.404,214,53.834539252109224,6,Packet,IoT,Reed-Solomon
5.204953850043588,0.0030019411353872094,0.046,190,81.78620833145251,1,Streaming,Wi-Fi,Convolutional
8.795073947717427,0.0061291643623001745,0.055,116,72.07797102876363,8,Streaming,IoT,Reed-Solomon
12.033373079647944,0.009444773648140323,0.373,450,7.310828840341334,1,Streaming,Wi-Fi,LDPC
1.6920380119865421,0.006221061905303319,0.389,431,24.553584073422414,9,Packet,Storage,Reed-Solomon
16.691393108584055,0.009288492846765629,0.075,489,40.64388835997432,1,Streaming,5G,Turbo
19.438171831488503,4.088597149166681e-05,0.098,92,82.67257380327155,7,Streaming,5G,Convolutional
27.59578351156715,0.006414732077222547,0.346,206,53.853046019579956,3,Packet,Storage,Polar
19.606732035618126,0.00883008579243202,0.427,248,20.55696000369106,2,Streaming,Wi-Fi,LDPC
2.159455571879908,0.007861922761498052,0.39,58,32.0610243810462,4,Streaming,Storage,LDPC
25.831443648917496,0.006894001491672318,0.158,386,6.671405433354017,4,Streaming,Storage,Convolutional
3.445807202852925,0.00671103384680471,0.46,429,36.79141904610602,2,Streaming,Wi-Fi,LDPC
21.380798634198353,0.003149959869442187,0.203,206,10.39644822259683,5,Streaming,Satellite,BCH
3.33693448319171,0.002505005778509712,0.399,136,96.07626484039268,2,Streaming,Wi-Fi,LDPC
1.6480564450203796,0.005345232375703804,0.071,90,36.461837101161755,4,Packet,5G,Turbo
15.031048355013713,0.009158036430686122,0.222,411,53.331127280774716,1,Streaming,Wi-Fi,Turbo
27.915148377822963,0.004185298634872037,0.034,215,30.177217993523254,1,Packet,Storage,BCH
27.869947992750582,0.003467091533678907,0.302,224,97.37244011320188,1,Streaming,Storage,Convolutional
4.413556870084211,0.0034198975679881737,0.107,321,9.654647876645063,6,Streaming,5G,Reed-Solomon
